Date,Actual,ARIMA_Pred
2025-11-14,989.5999755859375,986.4238579561394
2025-11-17,996.5499877929688,988.9763523415236
2025-11-18,992.4500122070312,997.8821335079797
2025-11-19,994.5999755859375,991.4875340372581
2025-11-20,1008.8499755859375,994.5713484887281
2025-11-21,998.0499877929688,1010.3274321821807
2025-11-24,999.1500244140625,996.1949769992392
2025-11-25,989.7999877929688,999.8079125543803
2025-11-26,1003.9000244140625,990.5093347340878
2025-11-27,1009.5,1002.6750983486633
2025-11-28,1007.5999755859375,1010.8797615633616
2025-12-01,1002.0999755859375,1007.1654148925263
2025-12-02,989.7999877929688,1001.1533985735634
2025-12-03,1000.5,990.9220185969542
2025-12-04,997.2000122070312,1000.0168562909666
2025-12-05,1003.2999877929688,996.9046154780706
2025-12-08,1003.0999755859375,1004.2697198756799
2025-12-09,997.0999755859375,1002.2970300259007
2025-12-10,989.7999877929688,997.0017825054612
2025-12-11,1000.2999877929688,990.3477364297413
2025-12-12,1001.5,999.9029401325047
2025-12-15,996.0999755859375,1001.7840914671103
2025-12-16,994.2999877929688,996.0197893475123
2025-12-17,984.0,993.9792001220065
2025-12-18,979.7000122070312,984.0981199558037
2025-12-19,985.5,979.4503387222119
2025-12-22,987.7000122070312,985.7697318881216
2025-12-23,996.5999755859375,987.8029563656759
2025-12-24,997.2000122070312,996.5403237352557
2025-12-26,992.0999755859375,997.4139617960363
2025-12-29,991.7000122070312,991.7299724853145
2025-12-30,990.9000244140625,991.8133431460268
