Date,Actual,Prophet_Pred
2025-11-27,1009.5,1049.6154014759134
2025-11-28,1007.5999755859376,1051.4348321149366
2025-12-01,1002.0999755859376,1058.3895245162535
2025-12-02,989.7999877929688,1061.1688264891422
2025-12-03,1000.5,1062.8515973052895
2025-12-04,997.2000122070312,1062.9668531848065
2025-12-05,1003.2999877929688,1063.7416478159466
2025-12-08,1003.0999755859376,1067.164429983585
2025-12-09,997.0999755859376,1068.7233023220717
2025-12-10,989.7999877929688,1069.2068216064768
2025-12-11,1000.2999877929688,1068.1669018828804
2025-12-12,1001.5,1067.8507703369473
2025-12-15,996.0999755859376,1068.5370994350055
2025-12-16,994.2999877929688,1069.3936468197296
2025-12-17,984.0,1069.2851317067154
2025-12-18,979.7000122070312,1067.7606517992238
2025-12-19,985.5,1067.06086017285
2025-12-22,987.7000122070312,1067.0876473277085
2025-12-23,996.5999755859376,1067.8377142832
2025-12-24,997.2000122070312,1067.650104462691
2025-12-26,992.0999755859376,1065.2757372025499
2025-12-29,991.7000122070312,1064.8425005734323
2025-12-30,990.9000244140624,1065.3218080909623
